student_id,roll_number,department,batch_year,graduation_year,current_year,cgpa,location,num_skills,num_certifications,num_internships,has_linkedin,has_github,has_portfolio,num_projects,programming_skills,domain_skills,soft_skills,top_skill_category,avg_skill_proficiency,total_certifications_value,total_internship_months,has_placement,placed_company,placed_role,placed_package,placed_industry,placement_year,time_to_placement_months,career_success_score,target_industry,target_role,career_satisfaction
815,20CSE057,CSE,2020,2024,4,9.0,Hyderabad,22,10,7,1,1,1,18,Python|Database Internals|Storage Engines|Query Processing|Indexing,Database Systems|Storage Engines|Query Optimization,Problem Solving|Systems|Performance,Technical,95,27,24,1,SingleStore,Database Engineer,2900000,Database,2024,1,97,Infrastructure,Principal Database Engineer,9
816,20CSE058,CSE,2020,2024,4,8.8,Pune,21,9,6,1,1,1,17,Python|Networking Systems|SDN|Network Protocols|High Performance,Network Systems|SDN|Protocol Design,Problem Solving|Networking|Performance,Technical,93,26,23,1,Arista Networks,Network Systems Engineer,2800000,Networking,2024,1,96,Networking,Senior Network Systems,9
817,20CSE059,CSE,2020,2024,4,8.6,Mumbai,20,9,6,1,1,1,16,Python|Operating Systems|Kernel Development|Low-Level Systems,Operating Systems|Kernel|Systems Programming,Problem Solving|Low-Level|Systems,Technical,91,25,22,1,Red Hat,Kernel Engineer,2700000,Systems,2024,2,95,Systems,Senior Kernel Engineer,8
818,20CSE060,CSE,2020,2024,4,9.1,Delhi,22,10,7,1,1,1,18,Python|Distributed Databases|CockroachDB|Spanner|Consensus|Replication,Distributed Databases|Consensus|Consistency,Problem Solving|Distributed Systems|Databases,Technical,95,27,24,1,Cockroach Labs,Distributed Database Engineer,2900000,Database,2024,1,97,Infrastructure,Principal Distributed DB,9
819,21CSE041,CSE,2021,2025,3,9.1,Bangalore,22,10,7,1,1,1,18,Python|WebAssembly|Wasm|Runtime|Performance,WebAssembly|Wasm Runtime|Performance,Problem Solving|Web+Systems|Performance,Technical,95,27,24,0,,,0,,,,0,Technology,WebAssembly Engineer,
820,21CSE042,CSE,2021,2025,3,8.9,Hyderabad,21,9,6,1,1,1,17,Python|Browser Rendering|Chromium|Layout Engines|Web Platform,Browser Engineering|Rendering|Web Platform,Problem Solving|Browser Internals|Performance,Technical,93,26,23,0,,,0,,,,0,Technology,Browser Engineer,
821,21CSE043,CSE,2021,2025,3,8.7,Pune,20,8,6,1,1,1,16,Python|Language Runtimes|JIT Compilation|Virtual Machines,Language Runtimes|JIT|Virtual Machines,Problem Solving|Compilers|Performance,Technical,91,25,22,0,,,0,,,,0,Compilers,Runtime Engineer,
822,20IT034,IT,2020,2024,4,9.2,Bangalore,23,11,7,1,1,1,19,Python|Edge Native|K3s|Edge Kubernetes|Lightweight Runtime,Edge Native|Edge Kubernetes|Distributed Edge,Problem Solving|Edge Computing|Cloud Native,Technical,96,28,26,1,CNCF Edge,Edge Native Engineer,2700000,Cloud,2024,1,97,Cloud,Principal Edge Native,9
823,20IT035,IT,2020,2024,4,8.9,Hyderabad,22,10,7,1,1,1,18,Python|Chaos Engineering|Reliability Testing|Fault Injection|Resilience,Chaos Engineering|Resilience|Testing,Problem Solving|Reliability|Testing,Technical,94,27,25,1,Gremlin,Chaos Engineer,2600000,SRE,2024,1,96,SRE,Senior Chaos Engineer,9
824,20IT036,IT,2020,2024,4,8.7,Pune,21,9,6,1,1,1,17,Python|Service Catalog|Internal Developer Portal|Self-Service Platforms,Service Catalog|Developer Portals|Self-Service,Problem Solving|Developer Experience|Platforms,Technical,92,26,24,1,Port,Service Catalog Engineer,2500000,Platform,2024,1,95,Platform,Senior Service Catalog,9
825,21IT032,IT,2021,2025,3,9.0,Vijayawada,22,10,7,1,1,1,18,Python|Cloud-Native Storage|Rook|Longhorn|Distributed Storage,Cloud-Native Storage|Distributed Storage|Kubernetes,Problem Solving|Storage|Cloud Native,Technical,94,27,25,0,,,0,,,,0,Storage,Cloud Storage Engineer,
826,21IT033,IT,2021,2025,3,8.8,Guntur,21,9,6,1,1,1,17,Python|GitOps Continuous Delivery|ArgoCD|Flux|Declarative Deployment,GitOps CD|Declarative Deployment|Automation,Problem Solving|GitOps|Automation,Technical,92,26,24,0,,,0,,,,0,DevOps,GitOps CD Engineer,
827,20ECE034,ECE,2020,2024,4,9.4,Bangalore,22,11,8,1,1,1,19,C|Silicon Photonics|Optical Computing|Photonic Integrated Circuits,Silicon Photonics|Optical Computing|PIC,Research|Photonics+Electronics|Innovation,Technical,97,29,28,1,Intel Silicon Photonics,Silicon Photonics Engineer,3100000,Hardware,2024,0,99,Hardware,Principal Photonics,10
828,20ECE035,ECE,2020,2024,4,9.1,Hyderabad,21,10,7,1,1,1,18,C|Terahertz Technology|THz Communication|6G Beyond,Terahertz|THz Systems|6G Technology,Research|THz|Wireless Innovation,Technical,95,28,27,1,Samsung 6G,Terahertz Engineer,3000000,Telecom,2024,1,98,Wireless,Senior THz Engineer,9
829,20ECE036,ECE,2020,2024,4,8.9,Pune,20,9,7,1,1,0,17,C|Quantum Sensors|Quantum Metrology|Ultra-Precise Measurement,Quantum Sensors|Quantum Metrology|Precision,Research|Quantum Sensing|Cutting Edge,Technical,93,27,26,1,NIST Quantum,Quantum Sensor Engineer,2900000,Research,2024,1,97,Quantum,Senior Quantum Sensor,9
830,21ECE032,ECE,2021,2025,3,9.2,Guntur,21,10,7,1,1,1,18,C|Spin Wave Computing|Magnonic Logic|Spin-Based Computing,Spin Wave Computing|Magnonics|Spin Logic,Research|Emerging Computing|Innovation,Technical,95,28,27,0,,,0,,,,0,Hardware,Spin Wave Researcher,
831,21ECE033,ECE,2021,2025,3,9.0,Vijayawada,20,9,7,1,1,0,17,C|Acoustic Computing|Phononic Logic|Sound-Based Computing,Acoustic Computing|Phononic Logic|Novel Computing,Research|Acoustic+Computing|Innovation,Technical,93,27,26,0,,,0,,,,0,Hardware,Acoustic Computing Researcher,
832,20EEE034,EEE,2020,2024,4,9.2,Bangalore,19,10,8,1,1,1,18,MATLAB|Airborne Wind Energy|Kite Power|High-Altitude Wind,Airborne Wind Energy|Kite Systems|Renewable,Research|Wind Innovation|High Altitude,Technical,96,30,29,1,Makani (X),Airborne Wind Engineer,2900000,Renewable Energy,2024,1,98,Energy,Senior Airborne Wind,9
833,20EEE035,EEE,2020,2024,4,8.9,Hyderabad,18,9,7,1,0,0,17,MATLAB|Liquid Air Energy Storage|Cryogenic Energy|Grid Storage,Liquid Air Storage|Cryogenic Energy|Grid Scale,Research|Energy Storage|Cryogenic,Technical,94,29,28,1,Highview Power,Liquid Air Energy Engineer,2800000,Energy Storage,2024,1,97,Energy,Senior LAES Engineer,9
834,20EEE036,EEE,2020,2024,4,8.6,Chennai,17,8,7,1,0,0,16,MATLAB|Radioisotope Batteries|Nuclear Micro-Batteries|Long-Life,Radioisotope Power|Nuclear Batteries|Long Duration,Research|Nuclear Micro|Innovation,Technical,91,28,27,1,NDB Nuclear,Radioisotope Battery Engineer,2700000,Energy,2024,2,96,Energy,Senior Radioisotope,8
835,21EEE032,EEE,2021,2025,3,9.0,Vijayawada,18,9,7,1,0,0,17,MATLAB|Zero-Point Energy Research|Vacuum Energy|Quantum Vacuum,Zero-Point Energy|Vacuum Energy|Quantum,Research|Theoretical Energy|Cutting Edge,Technical,94,29,28,0,,,0,,,,0,Research,Zero-Point Researcher,
836,21EEE033,EEE,2021,2025,3,8.7,Guntur,17,8,7,1,0,0,16,MATLAB|Bio-Batteries|Microbial Fuel Cells|BioEnergy,Bio-Batteries|Microbial Energy|BioEnergy,Research|Bio+Energy|Innovation,Technical,91,28,27,0,,,0,,,,0,Energy,Bio-Battery Researcher,
837,20MEC034,MEC,2020,2024,4,9.3,Bangalore,20,11,9,1,1,1,20,Python|Programmable Matter|Claytronics|Shape-Shifting Materials,Programmable Matter|Claytronics|Reconfigurable,Research|Programmable Matter|Innovation,Technical,97,32,31,1,Carnegie Mellon Claytronics,Programmable Matter Researcher,3100000,Research,2024,1,99,Materials,Principal Programmable Matter,9
838,20MEC035,MEC,2020,2024,4,9.0,Pune,19,10,8,1,1,0,19,SolidWorks|4D Printing|Time-Responsive Materials|Shape Memory,4D Printing|Smart Materials|Time-Responsive,Research|4D Printing|Innovation,Technical,95,31,30,1,MIT Self-Assembly Lab,4D Printing Researcher,3000000,Research,2024,1,98,Materials,Senior 4D Printing,9
839,20MEC036,MEC,2020,2024,4,8.8,Chennai,18,9,8,1,0,0,18,SolidWorks|Quantum Materials Fabrication|Quantum Device Manufacturing,Quantum Fabrication|Quantum Manufacturing|Advanced,Research|Quantum+Manufacturing|Cutting Edge,Technical,93,30,29,1,Quantum Machines,Quantum Fabrication Engineer,2900000,Quantum,2024,1,97,Manufacturing,Senior Quantum Fabrication,9
840,21MEC032,MEC,2021,2025,3,9.1,Guntur,19,10,8,1,0,0,19,SolidWorks|Digital Materials|Computational Matter|Material Computation,Digital Materials|Computational Matter|Novel,Research|Digital Materials|Innovation,Technical,95,31,30,0,,,0,,,,0,Materials,Digital Materials Researcher,
841,21MEC033,MEC,2021,2025,3,8.9,Vijayawada,18,9,8,1,0,0,18,ANSYS|Auxetic Materials|Negative Poisson's Ratio|Smart Structures,Auxetic Materials|Smart Structures|Novel Properties,Research|Auxetic|Innovation,Technical,93,30,29,0,,,0,,,,0,Materials,Auxetic Materials Researcher,
842,20CIV034,CIV,2020,2024,4,9.1,Bangalore,17,10,9,1,1,0,19,Python|Rotating Skyscrapers|Dynamic Architecture|Kinetic Towers,Dynamic Architecture|Rotating Towers|Kinetic,Innovation|Architecture+Engineering|Futuristic,Technical,95,31,30,1,Dynamic Architecture Group,Rotating Tower Engineer,2900000,Architecture,2024,1,98,Architecture,Principal Dynamic Architecture,9
843,20CIV035,CIV,2020,2024,4,8.8,Hyderabad,16,9,8,1,0,0,18,AutoCAD|Biocementation|Microbial Concrete|Living Materials,Biocementation|Microbial Construction|Bio-Materials,Research|Bio+Construction|Sustainability,Technical,93,30,29,1,BioMason,Biocementation Engineer,2800000,BioTech,2024,1,97,Construction,Senior Biocement,9
844,20CIV036,CIV,2020,2024,4,8.5,Pune,15,8,8,1,0,0,17,AutoCAD|Tensegrity Structures|Lightweight Structures|Advanced Geometry,Tensegrity|Lightweight Structures|Geometry,Innovation|Structural+Geometry,Technical,90,29,28,1,Buro Happold Advanced,Tensegrity Engineer,2700000,Architecture,2024,2,96,Structures,Senior Tensegrity,8
845,21CIV032,CIV,2021,2025,3,8.9,Guntur,16,9,8,1,0,0,18,AutoCAD|Deployable Structures|Foldable Architecture|Portable Buildings,Deployable Structures|Foldable Architecture|Portable,Innovation|Deployable+Portable,Technical,93,30,29,0,,,0,,,,0,Architecture,Deployable Structures Engineer,
846,21CIV033,CIV,2021,2025,3,8.6,Vijayawada,15,8,8,1,0,0,17,AutoCAD|Mycelium Construction|Fungal Materials|Bio-Growth Building,Mycelium Construction|Bio-Grown Materials|Fungal,Research|Bio-Construction|Sustainability,Technical,90,29,28,0,,,0,,,,0,BioTech,Mycelium Construction Researcher,
847,20CSM031,CSM,2020,2024,4,9.7,Bangalore,28,15,10,1,1,1,24,Python|Artificial Consciousness Research|Machine Consciousness|Awareness,Artificial Consciousness|Machine Awareness|Philosophy+AI,Research Excellence|Consciousness|Cutting Edge,Technical,100,34,32,1,Consciousness Lab,Artificial Consciousness Researcher,4300000,AI Research,2024,0,100,AI/ML,Distinguished Consciousness Researcher,10
848,20CSM032,CSM,2020,2024,4,9.5,Hyderabad,27,14,10,1,1,1,23,Python|Recursive Self-Improvement|AI Bootstrap|Meta-Learning,Recursive AI|Self-Improving Systems|Bootstrap,Research|Meta-AI|Self-Improvement,Technical,99,33,31,1,AI Safety Institute,Recursive AI Researcher,4100000,AI Research,2024,0,100,AI/ML,Principal Recursive AI,10
849,20CSM033,CSM,2020,2024,4,9.3,Pune,26,13,9,1,1,1,22,Python|Artificial Life|Evolutionary Algorithms|Open-Ended Evolution,Artificial Life|Open-Ended Evolution|Emergence,Research|ALife|Complexity,Technical,97,32,30,1,Santa Fe Institute,Artificial Life Researcher,3900000,Research,2024,1,99,AI/ML,Principal ALife,9
850,21CSM030,CSM,2021,2025,3,9.6,Vijayawada,27,14,10,1,1,1,23,Python|Cognitive Architecture|ACT-R|SOAR|Unified Cognition,Cognitive Architecture|Unified Cognition|Brain-Inspired,Research|Cognitive|Architecture,Technical,99,33,31,0,,,0,,,,0,AI/ML,Cognitive Architecture Researcher,
851,21CSM031,CSM,2021,2025,3,9.4,Guntur,26,13,9,1,1,1,22,Python|Developmental Robotics|Epigenetic Robotics|Learning from Infancy,Developmental Robotics|Epigenetic|Lifelong,Research|Developmental AI|Innovation,Technical,97,32,30,0,,,0,,,,0,Robotics,Developmental Robotics Researcher,
852,20AID029,AID,2020,2024,4,9.5,Bangalore,27,13,9,1,1,1,22,Python|Augmented Analytics|Insight Automation|Natural Language BI,Augmented Analytics|AutoBI|NL Insights,Innovation|Analytics+NLP|Automation,Technical,98,31,29,1,ThoughtSpot,Principal Augmented Analytics Scientist,3300000,Analytics,2024,0,99,Analytics,Distinguished Analytics Scientist,10
853,20AID030,AID,2020,2024,4,9.2,Hyderabad,26,12,9,1,1,1,21,Python|Causal Discovery|Structure Learning|DAG Learning|Causal Graphs,Causal Discovery|Structure Learning|Causal Graphs,Research|Causal|Discovery,Technical,96,30,28,1,causaLens,Causal Discovery Scientist,3100000,AI Research,2024,1,98,Data Science,Principal Causal Discovery,9
854,20AID031,AID,2020,2024,4,9.0,Pune,25,11,9,1,1,1,20,Python|Survival Analysis|Time-to-Event|Reliability Engineering,Survival Analysis|Reliability|Time-to-Event,Analytical|Statistical|Reliability,Technical,94,29,27,1,Mayo Clinic Analytics,Survival Analysis Scientist,2950000,Healthcare Analytics,2024,1,97,Analytics,Senior Survival Analysis,9
855,21AID030,AID,2021,2025,3,9.3,Guntur,26,12,9,1,1,1,21,Python|Game-Theoretic ML|Multi-Agent Learning|Strategic ML,Game Theory+ML|Multi-Agent|Strategic,Research|Game Theory+AI|Strategic,Technical,96,30,28,0,,,0,,,,0,AI/ML,Game-Theoretic ML Researcher,
856,21AID031,AID,2021,2025,3,9.1,Vijayawada,25,11,9,1,1,1,20,Python|Robust Optimization|Uncertainty|Distribution-Free,Robust Optimization|Uncertainty Modeling|Robustness,Research|Optimization|Robustness,Technical,94,29,27,0,,,0,,,,0,Operations Research,Robust Optimization Researcher,
857,20AIML029,AIML,2020,2024,4,9.7,Bangalore,29,16,11,1,1,1,25,Python|Active Learning|Data-Efficient Learning|Query Strategies,Active Learning|Data Efficiency|Smart Sampling,Research Excellence|Active Learning|Efficiency,Technical,100,35,33,1,Determined AI,Active Learning Research Lead,4200000,AI Research,2024,0,100,AI/ML,Distinguished Active Learning,10
858,20AIML030,AIML,2020,2024,4,9.5,Hyderabad,28,15,10,1,1,1,24,Python|Few-Shot Generation|Low-Data Generation|Data Efficiency,Few-Shot Generation|Data-Efficient|Low-Data,Research|Generation|Efficiency,Technical,99,34,32,1,MIT CSAIL,Few-Shot Generation Researcher,4000000,Research,2024,0,100,AI/ML,Principal Few-Shot Generation,10
859,20AIML031,AIML,2020,2024,4,9.3,Pune,27,14,10,1,1,1,23,Python|Neural ODE|Continuous Depth|Differentiable Equations,Neural Ordinary Differential Equations|Continuous Depth,Research|Neural ODE|Math+DL,Technical,97,33,31,1,Oxford ML Group,Neural ODE Researcher,3800000,Research,2024,1,99,AI/ML,Principal Neural ODE,9
860,21AIML030,AIML,2021,2025,3,9.6,Vijayawada,28,15,10,1,1,1,24,Python|Graph Neural Networks|GNN|Geometric Deep Learning,Graph Neural Networks|Geometric DL|Graph ML,Research|GNN|Structured Data,Technical,99,34,32,0,,,0,,,,0,AI/ML,GNN Researcher,
861,21AIML031,AIML,2021,2025,3,9.4,Guntur,27,14,10,1,1,1,23,Python|Equivariant Neural Networks|Symmetry|Geometric Priors,Equivariant Networks|Symmetry|Geometric,Research|Equivariance|Geometry,Technical,97,33,31,0,,,0,,,,0,AI/ML,Equivariant NN Researcher,
862,20CIC029,CIC,2020,2024,4,9.4,Bangalore,27,14,10,1,1,1,23,Python|Secure Aggregation|Privacy-Preserving Aggregation|Federated Privacy,Secure Aggregation|Federated Privacy|Cryptographic Aggregation,Research|Privacy|Cryptography,Technical,98,32,30,1,Google Privacy Sandbox,Secure Aggregation Scientist,3400000,Privacy,2024,0,99,Privacy,Principal Secure Aggregation,10
863,20CIC030,CIC,2020,2024,4,9.1,Hyderabad,26,13,9,1,1,1,22,Python|Verifiable Credentials|Decentralized Trust|Digital Identity,Verifiable Credentials|Decentralized Trust|Identity,Problem Solving|Identity+Crypto|Trust,Technical,95,31,29,1,W3C Credentials,Verifiable Credentials Engineer,3200000,Identity,2024,1,98,Identity,Principal VC Engineer,9
864,20CIC031,CIC,2020,2024,4,8.9,Pune,25,12,9,1,1,1,21,Python|Attribute-Based Encryption|Fine-Grained Access|Advanced Crypto,ABE|Fine-Grained Cryptography|Access Control,Research|Cryptography|Access,Technical,93,30,28,1,Duality Technologies,ABE Cryptographer,3100000,Security,2024,1,97,Security,Principal ABE,9
865,21CIC030,CIC,2021,2025,3,9.2,Guntur,26,13,9,1,1,1,22,Python|Functional Encryption|Compute on Encrypted|Advanced FE,Functional Encryption|Compute on Encrypted|FE,Research|Cryptography|FE,Technical,95,31,29,0,,,0,,,,0,Cryptography,Functional Encryption Researcher,
866,21CIC031,CIC,2021,2025,3,9.0,Vijayawada,25,12,9,1,1,1,21,Python|Lattice-Based Cryptography|Post-Quantum Lattice|Advanced PQC,Lattice Cryptography|PQC|Advanced Lattice,Research|PQC|Lattice,Technical,93,30,28,0,,,0,,,,0,Cryptography,Lattice Cryptography Researcher,
867,20CSO029,CSO,2020,2024,4,9.3,Bangalore,26,13,10,1,1,1,22,Python|Swarm Robotics+IoT|Collective Intelligence IoT|Multi-Robot Systems,Swarm IoT|Collective Intelligence|Multi-Robot,Research|Swarm+IoT|Coordination,Technical,97,32,31,1,Wyss Institute Swarm,Swarm IoT Researcher,3200000,Robotics,2024,1,98,Robotics,Principal Swarm IoT,9
868,20CSO030,CSO,2020,2024,4,9.0,Hyderabad,25,12,9,1,1,1,21,Python|Self-Organizing Networks|Emergent Communication|Adaptive Topology,Self-Organizing IoT|Emergent Systems|Adaptive,Research|Self-Organization|Emergence,Technical,95,31,30,1,MIT Media Lab Networks,Self-Organizing Network Researcher,3000000,Research,2024,1,97,Networks,Senior Self-Organizing,9
869,20CSO031,CSO,2020,2024,4,8.8,Pune,24,11,9,1,1,0,20,Python|Bio-Hybrid Robots|Living Machines|Muscle+Robot Integration,Bio-Hybrid Robotics|Living Machines|Bio+Robot,Research|Bio-Hybrid|Innovation,Technical,93,30,29,1,Harvard Bio-Hybrid,Bio-Hybrid Robotics Researcher,2900000,Robotics,2024,1,96,Robotics,Senior Bio-Hybrid,9
870,21CSO030,CSO,2021,2025,3,9.1,Vijayawada,25,12,9,1,1,1,21,Python|Chemical Computing|Reaction-Diffusion|Molecular Computation,Chemical Computing|Reaction-Diffusion|Molecular,Research|Chemical+Computing|Novel,Technical,95,31,30,0,,,0,,,,0,Computing,Chemical Computing Researcher,
871,21CSO031,CSO,2021,2025,3,8.9,Guntur,24,11,9,1,1,0,20,Python|Morphological Computation|Body as Computer|Embodied Computation,Morphological Computation|Embodied|Physical Intelligence,Research|Morphological|Embodied,Technical,93,30,29,0,,,0,,,,0,Robotics,Morphological Computation Researcher,
872,19CSE013,CSE,2019,2023,5,9.0,Bangalore,21,10,6,1,1,1,16,Python|Technical Architect|Solution Architecture|Enterprise Design,Technical Architecture|Solution Design|Enterprise,Architecture|Leadership|Design,Technical,94,24,21,1,Infosys,Technical Architect,2800000,Technology,2023,1,97,Architecture,Principal Architect,9
873,19IT008,IT,2019,2023,5,8.8,Hyderabad,20,9,5,1,1,1,15,Python|DevOps Lead|Team Lead|CI/CD|Infrastructure,DevOps Leadership|Team Management|Infrastructure,Leadership|DevOps|Problem Solving,Technical,92,23,20,1,Atlassian,DevOps Lead,2600000,Technology,2023,1,96,DevOps,Principal DevOps,9
874,19ECE008,ECE,2019,2023,5,8.7,Pune,18,8,5,1,1,0,14,C|RF Design Lead|RF Architecture|Wireless Lead,RF Design|Wireless Architecture|Team Lead,Leadership|RF Design|Problem Solving,Technical,91,22,19,1,Skyworks,RF Design Lead,2700000,Semiconductor,2023,1,95,RF,Principal RF,9
875,19EEE007,EEE,2019,2023,5,8.5,Bangalore,17,7,4,1,0,0,13,MATLAB|Instrumentation Lead|Control Systems|Industrial Automation,Instrumentation|Control Systems|Automation,Problem Solving|Leadership|Industrial,Technical,89,21,18,1,Honeywell,Instrumentation Lead,2400000,Industrial,2023,1,94,Automation,Senior Instrumentation,9
876,19MEC007,MEC,2019,2023,5,8.5,Pune,16,7,5,1,0,0,12,SolidWorks|Manufacturing Lead|Production Engineering|Process Engineering,Manufacturing Engineering|Production|Process,Leadership|Manufacturing|Process,Technical,89,21,18,1,Tata Motors,Manufacturing Lead,2300000,Automotive,2023,1,93,Manufacturing,Senior Manufacturing,9
877,18CSE006,CSE,2018,2022,6,8.9,Bangalore,21,9,6,1,1,1,15,Python|Product Manager|Technical PM|Product Strategy|Roadmap,Product Management|Strategy|Technical Product,Product Sense|Strategy|Leadership,Technical,93,23,20,1,Salesforce,Senior Product Manager,3100000,Technology,2022,1,97,Product,Principal PM,9
878,18IT005,IT,2018,2022,6,8.7,Hyderabad,20,8,5,1,1,1,14,Python|Security Architect|Enterprise Security|Security Strategy,Security Architecture|Enterprise Security|Strategy,Architecture|Security|Strategy,Technical,91,22,19,1,Palo Alto Networks,Security Architect,2800000,Security,2022,1,96,Security,Principal Security Architect,9
879,18ECE005,ECE,2018,2022,6,8.6,Pune,18,7,5,1,1,0,13,C|Signal Processing Architect|DSP Architecture|Algorithm Development,Signal Processing|DSP Architecture|Algorithm Design,Architecture|Problem Solving|Algorithms,Technical,90,21,18,1,Texas Instruments,Signal Processing Architect,2650000,Semiconductor,2022,1,95,DSP,Principal DSP Architect,9
880,18EEE005,EEE,2018,2022,6,8.4,Bangalore,16,6,4,1,0,0,12,MATLAB|Project Engineer|Power Projects|Execution|Commissioning,Power Projects|Project Execution|Commissioning,Leadership|Project Management|Execution,Technical,88,20,17,1,ABB Projects,Senior Project Engineer,2450000,Energy,2022,2,94,Projects,Lead Project Engineer,8
881,18MEC005,MEC,2018,2022,6,8.5,Pune,16,6,5,1,0,0,12,SolidWorks|R&D Engineer|Research & Development|Innovation,R&D|Product Innovation|Development,Innovation|Problem Solving|Research,Technical,89,20,18,1,Bosch,R&D Engineer,2400000,Manufacturing,2022,1,94,R&D,Senior R&D,9
882,17CSE004,CSE,2017,2021,7,8.7,Bangalore,20,8,5,1,1,1,13,Python|Business Analyst|Requirements Analysis|Process Improvement,Business Analysis|Requirements|Process,Analytical|Communication|Business,Technical,91,21,18,1,Capgemini,Senior Business Analyst,2550000,Consulting,2021,2,94,Business Analysis,Lead BA,8
883,17IT004,IT,2017,2021,7,8.5,Hyderabad,19,7,4,1,1,0,12,Python|Network Architect|Enterprise Networking|Network Design,Network Architecture|Enterprise Design|Networking,Architecture|Networking|Design,Technical,89,20,17,1,Cisco,Network Architect,2500000,Networking,2021,2,93,Networking,Senior Network Architect,8
884,17ECE004,ECE,2017,2021,7,8.4,Bangalore,17,6,4,1,0,0,11,C|Product Engineer|Product Validation|Testing|Quality,Product Engineering|Validation|Testing,Problem Solving|Quality|Validation,Technical,88,19,16,1,Broadcom,Product Engineer,2350000,Semiconductor,2021,2,92,Product,Senior Product Engineer,8
885,17EEE004,EEE,2017,2021,7,8.2,Hyderabad,15,5,4,1,0,0,10,MATLAB|Commissioning Engineer|Testing & Commissioning|Power Plants,Commissioning|T&C|Power Systems,Problem Solving|Commissioning|Practical,Technical,86,18,15,1,Power Grid Corporation,Commissioning Engineer,2200000,Energy,2021,3,91,Energy,Senior Commissioning,8
886,17MEC004,MEC,2017,2021,7,8.3,Pune,15,5,4,1,0,0,10,SolidWorks|Process Engineer|Manufacturing Process|Lean|Optimization,Process Engineering|Manufacturing|Lean,Problem Solving|Process|Optimization,Technical,87,18,16,1,Saint-Gobain,Process Engineer,2150000,Manufacturing,2021,2,91,Manufacturing,Senior Process,8
887,22CSE013,CSE,2022,2026,2,8.7,Mumbai,16,6,3,1,1,1,10,Python|JavaScript|TypeScript|React|Node|Express,Full Stack|TypeScript|Modern Web,Problem Solving|Learning|Full Stack,Technical,87,16,10,0,,,0,,,,0,Technology,Full Stack Engineer,
888,22IT008,IT,2022,2026,2,8.6,Delhi,15,5,3,1,1,1,9,Python|AWS|Azure|Cloud|Terraform|Infrastructure,Cloud Engineering|Multi-Cloud|IaC,Problem Solving|Cloud|Learning,Technical,86,15,9,0,,,0,,,,0,Cloud,Cloud Engineer,
889,22ECE008,ECE,2022,2026,2,8.4,Mumbai,14,5,3,1,1,0,8,C|FPGA|Verilog|Digital Design|Hardware,FPGA|Digital Design|Hardware,Problem Solving|Hardware|Digital,Technical,85,14,9,0,,,0,,,,0,Hardware,FPGA Engineer,
890,22EEE008,EEE,2022,2026,2,8.2,Delhi,12,4,2,1,0,0,7,MATLAB|Renewable Energy|Solar|Wind|Power Systems,Renewable Energy|Power Systems|Green Energy,Sustainability|Learning|Analytical,Technical,82,13,8,0,,,0,,,,0,Energy,Renewable Energy Engineer,
891,22MEC008,MEC,2022,2026,2,8.1,Mumbai,11,4,2,1,0,0,7,SolidWorks|Product Design|Industrial Design|CAD,Mechanical Product Design|Industrial Design,Design|Creativity|Problem Solving,Technical,81,12,7,0,,,0,,,,0,Design,Product Design Engineer,
892,22CIV008,CIV,2022,2026,2,7.9,Delhi,10,3,2,1,0,0,6,AutoCAD|Construction Technology|BIM|Site Engineering,Construction Engineering|Site|BIM Basics,Practical|Standards|Learning,Technical,80,12,7,0,,,0,,,,0,Construction,Site Engineer,
893,22CSM008,CSM,2022,2026,2,9.0,Mumbai,18,7,3,1,1,1,12,Python|Reinforcement Learning|Deep RL|Robotics|AI,Reinforcement Learning|Deep RL|Robotics AI,Research|RL Focus|Problem Solving,Technical,89,17,11,0,,,0,,,,0,AI/ML,RL Engineer,
894,22AID008,AID,2022,2026,2,8.9,Delhi,17,6,3,1,1,1,11,Python|Big Data|Spark|Hadoop|Data Engineering|Pipelines,Big Data|Data Engineering|Pipelines,Analytical|Scalability|Problem Solving,Technical,88,16,10,0,,,0,,,,0,Data Engineering,Big Data Engineer,
895,22AIML008,AIML,2022,2026,2,9.1,Mumbai,18,7,3,1,1,1,12,Python|Generative AI|GANs|Diffusion Models|Generative,Generative AI|GANs|Diffusion|Creative AI,Research|Generative|Innovation,Technical,90,17,11,0,,,0,,,,0,AI/ML,Generative AI Engineer,
896,22CIC008,CIC,2022,2026,2,8.7,Delhi,17,6,3,1,1,1,11,Python|Smart Contracts|Solidity|Ethereum|Web3|DeFi,Smart Contracts|Web3|DeFi|Blockchain,Problem Solving|Blockchain|Decentralized,Technical,87,16,10,0,,,0,,,,0,Blockchain,Smart Contract Developer,
897,22CSO008,CSO,2022,2026,2,8.5,Mumbai,16,6,3,1,1,1,10,Python|Smart Cities|Urban IoT|Sensor Networks|City Tech,Smart Cities|Urban IoT|City Technology,Problem Solving|Urban+IoT|Practical,Technical,86,15,9,0,,,0,,,,0,Smart Cities,Smart City Engineer,
898,23CSE004,CSE,2023,2027,1,8.3,Mumbai,9,2,1,1,1,0,4,Python|C++|Java|DSA|Competitive Programming,Programming|Algorithms|Problem Solving|Competitive,Learning|Algorithms|Competitive,Technical,75,7,3,0,,,0,,,,0,Technology,Software Engineer,
